,Area,Mean,Min,Max,Length
822,1.0,255.0,255,255,1.35
823,41.0,255.0,255,255,49.95
824,3.0,255.0,255,255,4.050000000000001
825,2.0,255.0,255,255,2.7
826,1.0,255.0,255,255,1.35
827,3.0,255.0,255,255,4.050000000000001
828,1.0,255.0,255,255,1.35
829,1.0,255.0,255,255,1.35
830,1.0,255.0,255,255,1.35
831,1.0,255.0,255,255,1.35
832,73.0,255.0,255,255,91.80000000000001
833,1.0,255.0,255,255,1.35
834,57.0,255.0,255,255,67.5
835,10.0,255.0,255,255,13.5
836,22.0,255.0,255,255,29.700000000000003
837,1.0,255.0,255,255,1.35
838,1.0,255.0,255,255,1.35
839,19.0,255.0,255,255,25.650000000000002
840,1.0,255.0,255,255,1.35
841,114.0,255.0,255,255,133.65
842,19.0,255.0,255,255,25.650000000000002
843,1.0,255.0,255,255,1.35
844,2.0,255.0,255,255,2.7
845,1.0,255.0,255,255,1.35
846,6.0,255.0,255,255,8.100000000000001
847,1.0,255.0,255,255,1.35
848,2.0,255.0,255,255,2.7
849,33.0,255.0,255,255,35.1
850,1.0,255.0,255,255,1.35
851,2.0,255.0,255,255,2.7
852,1.0,255.0,255,255,1.35
853,1.0,255.0,255,255,1.35
854,1.0,255.0,255,255,1.35
855,128.0,255.0,255,255,124.2
856,1.0,255.0,255,255,1.35
857,1.0,255.0,255,255,1.35
858,1.0,255.0,255,255,1.35
859,3.0,255.0,255,255,4.050000000000001
860,3.0,255.0,255,255,4.050000000000001
861,1.0,255.0,255,255,1.35
862,2.0,255.0,255,255,2.7
863,6.0,255.0,255,255,8.100000000000001
864,2.0,255.0,255,255,2.7
865,23.0,255.0,255,255,31.05
866,1.0,255.0,255,255,1.35
867,1.0,255.0,255,255,1.35
868,20.0,255.0,255,255,27.0
869,2.0,255.0,255,255,2.7
870,2.0,255.0,255,255,2.7
871,3.0,255.0,255,255,4.050000000000001
872,2.0,255.0,255,255,2.7
873,2.0,255.0,255,255,2.7
874,6.0,255.0,255,255,8.100000000000001
875,2.0,255.0,255,255,2.7
876,1.0,255.0,255,255,1.35
877,1.0,255.0,255,255,1.35
878,2.0,255.0,255,255,2.7
879,2.0,255.0,255,255,2.7
880,1.0,255.0,255,255,1.35
881,3.0,255.0,255,255,4.050000000000001
882,1.0,255.0,255,255,1.35
883,2.0,255.0,255,255,2.7
884,1.0,255.0,255,255,1.35
885,1.0,255.0,255,255,1.35
886,1.0,255.0,255,255,1.35
887,13.0,255.0,255,255,17.55
888,1.0,255.0,255,255,1.35
889,4.0,255.0,255,255,5.4
890,1.0,255.0,255,255,1.35
891,2.0,255.0,255,255,2.7
892,1.0,255.0,255,255,1.35
893,1.0,255.0,255,255,1.35
894,1.0,255.0,255,255,1.35
895,1.0,255.0,255,255,1.35
896,7.0,255.0,255,255,9.450000000000001
897,1.0,255.0,255,255,1.35
898,1.0,255.0,255,255,1.35
899,3.0,255.0,255,255,4.050000000000001
900,3.0,255.0,255,255,4.050000000000001
901,1.0,255.0,255,255,1.35
902,2.0,255.0,255,255,2.7
903,1.0,255.0,255,255,1.35
904,1.0,255.0,255,255,1.35
905,1.0,255.0,255,255,1.35
906,1.0,255.0,255,255,1.35
907,2.0,255.0,255,255,2.7
908,1.0,255.0,255,255,1.35
909,2.0,255.0,255,255,2.7
910,2.0,255.0,255,255,2.7
911,2.0,255.0,255,255,2.7
912,1.0,255.0,255,255,1.35
913,2.0,255.0,255,255,2.7
914,1.0,255.0,255,255,1.35
915,2.0,255.0,255,255,2.7
916,1.0,255.0,255,255,1.35
917,1.0,255.0,255,255,1.35
918,1.0,255.0,255,255,1.35
919,6.0,255.0,255,255,8.100000000000001
920,1.0,255.0,255,255,1.35
