 ,Label,Area,Length
1,Stack_Frontview01_Delamination_overlay.jpg:1010-0989,740.198,910.945
2,Stack_Frontview01_Delamination_overlay.jpg:1190-0930,294.694,390.454
3,Stack_Frontview01_Delamination_overlay.jpg:0956-1682,165.732,213.762
